CODMUNRES,ano_nasc,Qtd_1parto,Qtd_Total
150120,2017,212,630
150120,2018,203,580
150120,2019,164,501
150125,2012,15,42
150125,2013,11,43
150125,2014,19,48
150125,2015,11,45
150125,2016,9,37
150125,2017,6,49
150125,2018,8,49
150125,2019,18,46
150130,2012,166,2053
150130,2013,116,1998
150130,2014,165,2105
150130,2015,617,2098
150130,2016,724,2148
150130,2017,616,2154
150130,2018,798,2274
150130,2019,894,2294
150140,2012,6780,21371
150140,2013,6897,21884
150140,2014,6750,21530
150140,2015,4266,21250
150140,2016,3942,19250
150140,2017,5164,19409
150140,2018,8776,19348
150140,2019,8356,18587
150145,2012,8,243
150145,2013,11,269
150145,2014,23,240
150145,2015,24,273
150145,2016,19,241
150145,2017,6,272
150145,2018,40,296
150145,2019,72,314
150150,2012,369,1082
150150,2013,387,1010
150150,2014,385,1079
150150,2015,266,1008
150150,2016,214,950
150150,2017,247,1041
150150,2018,369,1037
150150,2019,365,999
150157,2012,106,229
150157,2013,93,230
150157,2014,74,203
150157,2015,93,253
150157,2016,88,248
150157,2017,91,225
150157,2018,108,277
150157,2019,113,292
150160,2012,9,217
150160,2013,7,195
150160,2014,28,215
150160,2015,15,212
150160,2016,10,182
150160,2017,27,184
150160,2018,57,188
150160,2019,98,210
150170,2012,662,2148
150170,2013,854,2191
150170,2014,1001,2352
150170,2015,887,2192
150170,2016,855,2126
150170,2017,830,2099
150170,2018,888,2203
150170,2019,880,2127
150172,2012,4,279
150172,2013,98,269
150172,2014,67,290
150172,2015,89,255
150172,2016,113,272
150172,2017,131,333
150172,2018,128,351
150172,2019,113,325
150175,2012,29,97
150175,2013,26,95
150175,2014,27,92
150175,2015,27,103
150175,2016,24,79
150175,2017,41,93
150175,2018,36,92
150175,2019,40,100
150178,2012,267,799
150178,2013,300,786
150178,2014,337,851
150178,2015,323,832
150178,2016,299,766
150178,2017,299,785
150178,2018,298,790
150178,2019,302,765
150180,2012,74,2383
150180,2013,71,2660
150180,2014,148,2774
150180,2015,78,2588
150180,2016,347,2541
150180,2017,841,2723
150180,2018,942,2849
150180,2019,851,2772
150190,2012,138,508
150190,2013,138,498
150190,2014,138,501
150190,2015,109,482
150190,2016,75,504
150190,2017,85,473
150190,2018,159,474
150190,2019,136,463
150195,2012,14,356
150195,2013,15,323
150195,2014,22,313
150195,2015,22,304
150195,2016,20,344
150195,2017,18,311
150195,2018,87,306
150195,2019,96,309
150200,2012,68,236
150200,2013,86,268
150200,2014,115,301
150200,2015,114,319
150200,2016,111,339
150200,2017,120,330
150200,2018,124,350
150200,2019,130,343
150210,2012,82,2478
150210,2013,41,2469
150210,2014,55,2511
150210,2015,46,2445
150210,2016,134,2406
150210,2017,66,2417
150210,2018,106,2678
150210,2019,91,2488
150215,2012,350,875
150215,2013,368,954
150215,2014,493,1124
150215,2015,554,1332
150215,2016,564,1380
150215,2017,479,1234
150215,2018,455,1232
150215,2019,407,1174
150220,2012,49,1087
150220,2013,77,1189
150220,2014,105,1095
150220,2015,152,1138
150220,2016,146,1050
150220,2017,155,1040
150220,2018,354,1046
150220,2019,499,1059
150230,2012,224,827
150230,2013,281,839
150230,2014,290,852
150230,2015,305,859
150230,2016,215,807
150230,2017,299,815
150230,2018,437,941
150230,2019,419,946
150240,2012,755,3169
150240,2013,584,3161
150240,2014,457,3218
150240,2015,329,3300
150240,2016,466,3129
150240,2017,1342,3196
150240,2018,1512,3305
150240,2019,1502,3347
150250,2012,37,283
150250,2013,49,281
150250,2014,77,342
150250,2015,78,355
150250,2016,90,370
150250,2017,93,372
150250,2018,102,419
150250,2019,90,342
150260,2012,32,151
150260,2013,36,155
150260,2014,49,182
150260,2015,42,184
150260,2016,33,199
150260,2017,41,164
150260,2018,67,184
150260,2019,62,157
150270,2012,314,756
150270,2013,291,745
150270,2014,290,805
150270,2015,277,787
150270,2016,278,758
150270,2017,96,777
150270,2018,69,791
150270,2019,252,707
150275,2012,127,498
150275,2013,148,559
150275,2014,98,505
150275,2015,109,536
150275,2016,117,500
150275,2017,118,498
150275,2018,214,562
150275,2019,173,546
150276,2012,35,147
150276,2013,41,129
150276,2014,49,137
150276,2015,46,138
150276,2016,35,158
150276,2017,21,166
150276,2018,32,180
150276,2019,31,200
150277,2012,164,443
150277,2013,164,415
150277,2014,141,399
150277,2015,152,400
150277,2016,98,328
150277,2017,106,290
150277,2018,121,308
150277,2019,103,312
150280,2012,188,631
150280,2013,161,621
150280,2014,90,645
150280,2015,143,681
150280,2016,154,698
150280,2017,221,733
150280,2018,264,748
150280,2019,237,699
150285,2012,50,208
150285,2013,68,220
150285,2014,71,247
150285,2015,69,208
150285,2016,65,208
150285,2017,64,192
150285,2018,81,238
150285,2019,73,239
150290,2012,88,498
150290,2013,78,472
150290,2014,65,530
150290,2015,68,526
150290,2016,97,527
150290,2017,151,491
150290,2018,235,555
150290,2019,189,548
150293,2012,270,700
150293,2013,256,678
150293,2014,258,705
150293,2015,326,762
150293,2016,279,692
150293,2017,282,692
150293,2018,178,647
150293,2019,83,596
150295,2012,168,513
150295,2013,161,506
150295,2014,176,547
150295,2015,164,504
150295,2016,134,409
150295,2017,131,413
150295,2018,183,530
150295,2019,174,483
150300,2012,25,147
150300,2013,35,138
150300,2014,63,174
150300,2015,41,124
150300,2016,38,121
150300,2017,42,153
150300,2018,46,142
150300,2019,35,124
150304,2012,118,298
150304,2013,118,277
150304,2014,114,296
150304,2015,131,327
150304,2016,132,327
150304,2017,142,337
150304,2018,135,376
150304,2019,130,346
150307,2012,95,431
150307,2013,143,505
150307,2014,152,508
150307,2015,141,431
150307,2016,101,411
150307,2017,113,411
150307,2018,155,423
150307,2019,107,487
150309,2012,235,721
150309,2013,256,662
150309,2014,218,536
150309,2015,186,524
150309,2016,69,463
150309,2017,191,545
150309,2018,219,575
150309,2019,180,558
150310,2012,171,647
150310,2013,121,626
150310,2014,144,730
150310,2015,181,691
150310,2016,241,736
150310,2017,217,756
150310,2018,255,764
150310,2019,280,774
150320,2012,138,586
150320,2013,135,621
150320,2014,103,610
150320,2015,70,567
150320,2016,99,550
150320,2017,187,564
150320,2018,252,578
150320,2019,243,557
150330,2012,373,1156
150330,2013,385,1155
150330,2014,363,1166
150330,2015,338,1114
150330,2016,375,1055
150330,2017,352,1047
150330,2018,416,1079
150330,2019,384,1144
150340,2012,37,167
150340,2013,25,183
150340,2014,14,166
150340,2015,10,177
150340,2016,25,162
150340,2017,65,175
150340,2018,75,185
150340,2019,64,162
150345,2012,144,569
150345,2013,156,590
150345,2014,166,576
150345,2015,128,576
150345,2016,141,596
150345,2017,166,594
150345,2018,200,626
150345,2019,178,642
150350,2012,95,480
150350,2013,85,464
150350,2014,77,462
150350,2015,64,462
150350,2016,65,437
150350,2017,120,420
150350,2018,171,434
150350,2019,152,456
150360,2012,468,2095
150360,2013,625,1615
150360,2014,945,2167
150360,2015,837,1950
150360,2016,845,2003
150360,2017,1028,2377
150360,2018,943,2291
150360,2019,917,2359
150370,2012,201,898
150370,2013,132,884
150370,2014,241,866
150370,2015,253,899
150370,2016,201,840
150370,2017,250,781
150370,2018,241,844
150370,2019,228,846
150375,2012,115,521
150375,2013,118,485
150375,2014,122,567
150375,2015,77,614
150375,2016,116,587
150375,2017,141,619
150375,2018,135,602
150375,2019,96,588
150380,2012,334,904
150380,2013,382,873
150380,2014,379,919
150380,2015,396,882
150380,2016,354,794
150380,2017,278,737
150380,2018,316,751
150380,2019,279,715
150390,2012,298,966
150390,2013,326,1016
150390,2014,341,1073
150390,2015,331,1063
150390,2016,377,1140
150390,2017,327,1042
150390,2018,367,1091
150390,2019,379,1126
150400,2012,139,494
150400,2013,134,483
150400,2014,99,444
150400,2015,107,445
150400,2016,77,456
150400,2017,79,402
150400,2018,73,443
150400,2019,73,469
150405,2012,211,625
150405,2013,220,617
150405,2014,211,621
150405,2015,214,635
150405,2016,165,591
150405,2017,195,559
150405,2018,256,648
150405,2019,234,564
150410,2012,30,127
150410,2013,18,104
150410,2014,17,117
150410,2015,12,112
150410,2016,11,97
150410,2017,28,90
150410,2018,27,93
150410,2019,45,117
150420,2012,1875,4812
150420,2013,1963,4965
150420,2014,2080,5128
150420,2015,2144,5173
150420,2016,1841,4751
150420,2017,1870,4764
150420,2018,1901,4943
150420,2019,1885,4822
150430,2012,84,392
150430,2013,109,441
150430,2014,72,421
150430,2015,66,427
150430,2016,44,383
150430,2017,122,362
150430,2018,136,384
150430,2019,139,350
150440,2012,71,333
150440,2013,64,323
150440,2014,42,369
150440,2015,37,330
150440,2016,49,329
150440,2017,118,324
150440,2018,106,292
150440,2019,116,304
150442,2012,680,1665
150442,2013,749,1777
150442,2014,689,1853
150442,2015,557,1863
150442,2016,541,1794
150442,2017,555,1794
150442,2018,668,1714
150442,2019,673,1813
150445,2012,108,459
150445,2013,191,477
150445,2014,179,432
150445,2015,160,430
150445,2016,165,432
150445,2017,178,463
150445,2018,152,422
150445,2019,183,491
150450,2012,20,586
150450,2013,45,473
150450,2014,93,602
150450,2015,95,596
150450,2016,116,537
150450,2017,130,562
150450,2018,179,631
150450,2019,192,642
150460,2012,145,469
150460,2013,173,518
150460,2014,163,516
150460,2015,159,482
150460,2016,162,506
150460,2017,165,485
150460,2018,161,464
150460,2019,158,460
150470,2012,362,1174
150470,2013,202,1191
150470,2014,363,1217
150470,2015,318,1249
150470,2016,346,1204
150470,2017,360,1229
150470,2018,465,1312
150470,2019,462,1305
150475,2013,1,1
150475,2014,1,168
150475,2015,0,150
150475,2016,3,225
150475,2017,5,229
150475,2018,2,289
150475,2019,2,335
150480,2012,374,1044
150480,2013,405,1072
150480,2014,389,1094
150480,2015,408,1151
150480,2016,429,1138
150480,2017,379,1107
150480,2018,387,1032
150480,2019,418,1050
150490,2012,161,525
150490,2013,202,564
150490,2014,238,610
150490,2015,242,601
150490,2016,215,605
150490,2017,194,572
150490,2018,223,578
150490,2019,256,616
150495,2012,100,408
150495,2013,114,377
150495,2014,117,401
150495,2015,139,449
150495,2016,126,445
150495,2017,130,386
150495,2018,160,406
150495,2019,109,347
150497,2012,57,194
150497,2013,72,210
150497,2014,68,215
150497,2015,76,199
150497,2016,73,217
150497,2017,74,218
150497,2018,88,223
150497,2019,91,229
150500,2012,12,142
150500,2013,18,124
150500,2014,31,171
150500,2015,11,153
150500,2016,16,165
150500,2017,37,161
150500,2018,55,134
150500,2019,62,131
150503,2012,166,481
150503,2013,195,510
150503,2014,230,577
150503,2015,240,620
150503,2016,209,553
150503,2017,243,621
150503,2018,221,631
150503,2019,217,585
150506,2012,444,1259
150506,2013,497,1209
150506,2014,508,1260
150506,2015,549,1334
150506,2016,467,1211
150506,2017,463,1252
150506,2018,464,1240
150506,2019,432,1193
150510,2012,240,1001
150510,2013,302,991
150510,2014,346,1048
150510,2015,312,983
150510,2016,303,985
150510,2017,306,1019
150510,2018,342,1019
150510,2019,379,1092
150520,2012,137,716
150520,2013,187,751
150520,2014,169,702
150520,2015,201,731
150520,2016,195,649
150520,2017,154,691
150520,2018,180,726
150520,2019,180,673
150530,2012,453,1283
150530,2013,489,1336
150530,2014,560,1482
150530,2015,523,1397
150530,2016,480,1399
150530,2017,521,1403
150530,2018,528,1547
150530,2019,539,1550
150540,2012,28,251
150540,2013,39,288
150540,2014,35,268
150540,2015,54,322
150540,2016,56,281
150540,2017,69,300
150540,2018,144,322
150540,2019,118,310
150543,2012,70,596
150543,2013,82,663
150543,2014,34,668
150543,2015,39,638
150543,2016,47,630
150543,2017,41,675
150543,2018,41,725
150543,2019,240,707
150548,2012,97,681
150548,2013,233,655
150548,2014,226,625
150548,2015,243,686
150548,2016,279,752
150548,2017,233,764
150548,2018,236,744
150548,2019,247,776
150549,2012,37,116
150549,2013,44,122
150549,2014,31,100
150549,2015,26,106
150549,2016,25,89
150549,2017,30,97
150549,2018,40,110
150549,2019,35,105
150550,2012,746,2093
150550,2013,809,2003
150550,2014,536,2069
150550,2015,34,2033
150550,2016,33,2001
150550,2017,27,1977
150550,2018,60,2148
150550,2019,51,2065
150553,2012,1795,4513
150553,2013,2147,5157
150553,2014,2257,5360
150553,2015,2042,5019
150553,2016,1967,4644
150553,2017,1843,4582
150553,2018,1890,4810
150553,2019,1754,4577
150555,2012,45,127
150555,2013,67,130
150555,2014,51,137
150555,2015,58,142
150555,2016,37,121
150555,2017,25,116
150555,2018,20,127
150555,2019,31,120
150560,2012,3,109
150560,2013,7,97
150560,2014,9,119
150560,2015,6,98
150560,2016,3,103
150560,2017,14,114
150560,2018,29,103
150560,2019,50,95
150563,2012,29,174
150563,2013,29,142
150563,2014,38,154
150563,2015,47,148
150563,2016,37,141
150563,2017,60,182
150563,2018,64,176
150563,2019,40,165
150565,2012,69,246
150565,2013,60,229
150565,2014,81,299
150565,2015,97,273
150565,2016,84,285
150565,2017,62,291
150565,2018,103,321
150565,2019,104,282
150570,2012,65,295
150570,2013,86,330
150570,2014,99,332
150570,2015,79,345
150570,2016,70,352
150570,2017,102,348
150570,2018,132,351
150570,2019,136,364
150580,2012,280,1170
150580,2013,361,1279
150580,2014,406,1480
150580,2015,456,1596
150580,2016,442,1461
150580,2017,443,1489
150580,2018,553,1678
150580,2019,492,1569
150590,2012,49,670
150590,2013,53,732
150590,2014,140,675
150590,2015,192,711
150590,2016,148,743
150590,2017,82,701
150590,2018,162,755
150590,2019,253,768
150600,2012,77,734
150600,2013,74,678
150600,2014,61,655
150600,2015,94,666
150600,2016,108,722
150600,2017,82,777
150600,2018,63,703
150600,2019,70,755
150610,2012,31,176
150610,2013,25,162
150610,2014,40,193
150610,2015,17,185
150610,2016,16,172
150610,2017,30,171
150610,2018,56,200
150610,2019,43,191
150611,2012,9,185
150611,2013,14,180
150611,2014,25,173
150611,2015,18,158
150611,2016,12,168
150611,2017,17,169
150611,2018,58,160
150611,2019,59,162
150613,2012,639,1609
150613,2013,697,1641
150613,2014,710,1651
150613,2015,778,1701
150613,2016,379,1627
150613,2017,108,1743
150613,2018,267,1756
150613,2019,252,1725
150616,2012,155,327
150616,2013,103,276
150616,2014,103,308
150616,2015,24,311
150616,2016,33,274
150616,2017,17,273
150616,2018,124,308
150616,2019,110,281
150618,2012,321,752
150618,2013,275,686
150618,2014,238,672
150618,2015,247,729
150618,2016,266,676
150618,2017,244,608
150618,2018,250,610
150618,2019,224,529
150619,2012,10,390
150619,2013,8,330
150619,2014,11,373
150619,2015,20,383
150619,2016,25,369
150619,2017,17,411
150619,2018,21,413
150619,2019,15,407
150620,2012,239,665
150620,2013,293,684
150620,2014,426,736
150620,2015,372,632
150620,2016,309,655
150620,2017,278,607
150620,2018,326,676
150620,2019,307,680
150630,2012,124,366
150630,2013,144,352
150630,2014,119,349
150630,2015,132,377
150630,2016,140,381
150630,2017,157,378
150630,2018,133,362
150630,2019,135,337
150635,2012,102,306
150635,2013,118,324
150635,2014,97,341
150635,2015,72,285
150635,2016,70,354
150635,2017,77,345
150635,2018,126,326
150635,2019,128,330
150640,2012,10,66
150640,2013,18,101
150640,2014,15,88
150640,2015,32,103
150640,2016,15,78
150640,2017,21,89
150640,2018,21,81
150640,2019,28,110
150650,2012,293,961
150650,2013,385,1000
150650,2014,336,978
150650,2015,273,1044
150650,2016,260,996
150650,2017,269,960
150650,2018,379,1019
150650,2019,387,996
150655,2012,10,375
150655,2013,9,341
150655,2014,29,338
150655,2015,26,345
150655,2016,39,376
150655,2017,40,344
150655,2018,67,305
150655,2019,122,306
150658,2012,71,182
150658,2013,49,168
150658,2014,62,181
150658,2015,73,197
150658,2016,30,143
150658,2017,13,143
150658,2018,18,181
150658,2019,39,215
150660,2012,41,376
150660,2013,42,385
150660,2014,36,373
150660,2015,28,367
150660,2016,34,372
150660,2017,87,428
150660,2018,168,399
150660,2019,186,455
150670,2012,207,587
150670,2013,100,536
150670,2014,205,570
150670,2015,242,584
150670,2016,215,572
150670,2017,177,569
150670,2018,206,605
150670,2019,215,602
150680,2012,46,6489
150680,2013,22,6334
150680,2014,15,6595
150680,2015,20,6756
150680,2016,101,6491
150680,2017,180,6777
150680,2018,58,6703
150680,2019,48,6659
150690,2012,19,102
150690,2013,16,90
150690,2014,41,112
150690,2015,34,83
150690,2016,51,105
150690,2017,40,107
150690,2018,43,87
150690,2019,35,95
150700,2012,102,494
150700,2013,107,490
150700,2014,91,477
150700,2015,78,509
150700,2016,82,444
150700,2017,95,483
150700,2018,141,501
150700,2019,170,512
150710,2012,65,251
150710,2013,72,223
150710,2014,61,222
150710,2015,50,233
150710,2016,41,226
150710,2017,55,215
150710,2018,94,227
150710,2019,85,224
150715,2012,135,371
150715,2013,134,368
150715,2014,136,370
150715,2015,153,382
150715,2016,132,339
150715,2017,114,345
150715,2018,164,422
150715,2019,128,352
150720,2012,104,643
150720,2013,86,623
150720,2014,74,579
150720,2015,46,493
150720,2016,55,511
150720,2017,166,525
150720,2018,176,470
150720,2019,186,465
150730,2012,234,993
150730,2013,285,891
150730,2014,302,915
150730,2015,175,1014
150730,2016,144,1046
150730,2017,365,1071
150730,2018,202,1159
150730,2019,363,1075
150740,2012,44,209
150740,2013,31,231
150740,2014,32,223
150740,2015,11,196
150740,2016,39,227
150740,2017,90,206
150740,2018,121,242
150740,2019,97,235
150745,2012,51,515
150745,2013,56,492
150745,2014,64,436
150745,2015,61,497
150745,2016,59,463
150745,2017,61,494
150745,2018,78,536
150745,2019,92,436
150746,2012,16,81
150746,2013,9,72
150746,2014,14,82
150746,2015,4,83
150746,2016,10,81
150746,2017,28,87
150746,2018,40,97
150746,2019,23,85
150747,2012,57,345
150747,2013,69,365
150747,2014,106,336
150747,2015,86,335
150747,2016,88,340
150747,2017,94,309
150747,2018,117,306
150747,2019,117,307
150750,2012,53,198
150750,2013,40,171
150750,2014,52,165
150750,2015,67,226
150750,2016,82,216
150750,2017,60,170
150750,2018,69,240
150750,2019,59,185
150760,2012,238,980
150760,2013,204,956
150760,2014,276,1006
150760,2015,240,973
150760,2016,193,932
150760,2017,356,957
150760,2018,360,942
150760,2019,346,926
150770,2012,123,465
150770,2013,167,499
150770,2014,193,531
150770,2015,213,553
150770,2016,187,551
150770,2017,175,520
150770,2018,198,517
150770,2019,186,526
150775,2012,29,70
150775,2013,30,94
150775,2014,20,82
150775,2015,31,93
150775,2016,20,86
150775,2017,25,95
150775,2018,40,119
150775,2019,35,93
150780,2012,32,323
150780,2013,78,290
150780,2014,79,271
150780,2015,78,302
150780,2016,87,257
150780,2017,110,297
150780,2018,88,293
150780,2019,93,305
150790,2012,28,460
150790,2013,21,393
150790,2014,38,428
150790,2015,21,432
150790,2016,30,382
150790,2017,147,382
150790,2018,66,395
150790,2019,157,386
150795,2012,114,1440
150795,2013,109,1519
150795,2014,84,1537
150795,2015,106,1688
150795,2016,81,1562
150795,2017,92,1472
150795,2018,495,1462
150795,2019,546,1453
150796,2012,38,196
150796,2013,27,180
150796,2014,15,176
150796,2015,13,207
150796,2016,30,174
150796,2017,86,206
150796,2018,71,175
150796,2019,66,182
150797,2012,75,255
150797,2013,95,289
150797,2014,121,314
