CODMUNRES,Ano,Qtd_Obitos_Declarados_Investigados,Qtd_Total,Ratio
420205,2016,0.0,2,0.0
420205,2017,0.0,1,0.0
420205,2018,0.0,2,0.0
420205,2019,0.0,1,0.0
420207,2014,0.0,2,0.0
420207,2015,0.0,1,0.0
420207,2016,0.0,2,0.0
420207,2017,0.0,3,0.0
420207,2018,0.0,1,0.0
420207,2019,0.0,1,0.0
420208,2012,0.0,1,0.0
420208,2015,0.0,1,0.0
420209,2014,0.0,1,0.0
420209,2017,0.0,1,0.0
420210,2012,0.0,2,0.0
420210,2013,0.0,3,0.0
420210,2014,0.0,5,0.0
420210,2015,0.0,2,0.0
420210,2016,0.0,3,0.0
420210,2017,0.0,5,0.0
420210,2018,0.0,4,0.0
420210,2019,0.0,5,0.0
420213,2012,0.0,1,0.0
420213,2014,0.0,1,0.0
420213,2019,0.0,1,0.0
420215,2017,0.0,4,0.0
420220,2012,0.0,1,0.0
420220,2014,0.0,1,0.0
420220,2016,0.0,1,0.0
420220,2017,0.0,1,0.0
420220,2018,0.0,1,0.0
420220,2019,0.0,2,0.0
420230,2012,0.0,4,0.0
420230,2013,0.0,6,0.0
420230,2014,0.0,8,0.0
420230,2015,0.0,8,0.0
420230,2016,0.0,7,0.0
420230,2017,0.0,11,0.0
420230,2018,0.0,4,0.0
420230,2019,0.0,6,0.0
420240,2012,0.0,52,0.0
420240,2013,0.0,37,0.0
420240,2014,0.0,50,0.0
420240,2015,0.0,45,0.0
420240,2016,0.0,31,0.0
420240,2017,0.0,49,0.0
420240,2018,0.0,32,0.0
420240,2019,0.0,51,0.0
420243,2012,0.0,1,0.0
420243,2013,0.0,1,0.0
420243,2018,0.0,1,0.0
420243,2019,0.0,2,0.0
420245,2012,0.0,1,0.0
420245,2013,0.0,3,0.0
420245,2014,0.0,3,0.0
420245,2015,0.0,2,0.0
420245,2016,0.0,3,0.0
420245,2017,0.0,1,0.0
420245,2019,0.0,4,0.0
420250,2013,0.0,1,0.0
420250,2016,0.0,1,0.0
420250,2018,0.0,1,0.0
420250,2019,0.0,1,0.0
420253,2012,0.0,1,0.0
420253,2013,0.0,1,0.0
420253,2014,0.0,1,0.0
420253,2018,0.0,1,0.0
420253,2019,0.0,1,0.0
420260,2012,0.0,1,0.0
420260,2013,0.0,2,0.0
420260,2014,0.0,2,0.0
420260,2015,0.0,1,0.0
420260,2016,0.0,1,0.0
420260,2017,0.0,2,0.0
420260,2019,0.0,1,0.0
420270,2013,0.0,1,0.0
420270,2016,0.0,1,0.0
420270,2018,0.0,2,0.0
420280,2012,0.0,2,0.0
420280,2013,0.0,1,0.0
420280,2014,0.0,2,0.0
420280,2015,0.0,3,0.0
420280,2016,0.0,4,0.0
420280,2017,0.0,7,0.0
420280,2018,0.0,3,0.0
420280,2019,0.0,9,0.0
420285,2012,0.0,1,0.0
420285,2014,0.0,1,0.0
420285,2017,0.0,2,0.0
420285,2018,0.0,1,0.0
420287,2013,0.0,1,0.0
420287,2016,0.0,1,0.0
420287,2017,0.0,1,0.0
420287,2018,0.0,2,0.0
420290,2012,0.0,16,0.0
420290,2013,0.0,17,0.0
420290,2014,0.0,17,0.0
420290,2015,0.0,13,0.0
420290,2016,0.0,6,0.0
420290,2017,0.0,21,0.0
420290,2018,0.0,17,0.0
420290,2019,0.0,15,0.0
420300,2012,0.0,8,0.0
420300,2013,0.0,13,0.0
420300,2014,0.0,13,0.0
420300,2015,0.0,12,0.0
420300,2016,0.0,19,0.0
420300,2017,0.0,10,0.0
420300,2018,0.0,14,0.0
420300,2019,0.0,8,0.0
420310,2012,0.0,1,0.0
420310,2017,0.0,1,0.0
420310,2019,0.0,1,0.0
420315,2012,0.0,2,0.0
420315,2013,0.0,1,0.0
420315,2015,0.0,1,0.0
420315,2016,0.0,3,0.0
420315,2017,0.0,2,0.0
420315,2018,0.0,1,0.0
420320,2012,0.0,6,0.0
420320,2013,0.0,7,0.0
420320,2014,0.0,13,0.0
420320,2015,0.0,17,0.0
420320,2016,0.0,19,0.0
420320,2017,0.0,17,0.0
420320,2018,0.0,11,0.0
420320,2019,0.0,11,0.0
420325,2014,0.0,1,0.0
420325,2015,0.0,1,0.0
420330,2013,0.0,1,0.0
420330,2017,0.0,2,0.0
420330,2018,0.0,2,0.0
420340,2012,0.0,2,0.0
420340,2013,0.0,1,0.0
420340,2014,0.0,1,0.0
420340,2015,0.0,1,0.0
420340,2017,0.0,1,0.0
420340,2018,0.0,3,0.0
420340,2019,0.0,1,0.0
420350,2012,0.0,3,0.0
420350,2013,0.0,1,0.0
420350,2015,0.0,5,0.0
420350,2017,1.0,5,0.2
420350,2019,0.0,1,0.0
420360,2012,0.0,5,0.0
420360,2013,0.0,5,0.0
420360,2014,0.0,6,0.0
420360,2015,0.0,3,0.0
420360,2016,0.0,4,0.0
420360,2017,0.0,3,0.0
420360,2018,0.0,3,0.0
420360,2019,0.0,2,0.0
420370,2012,0.0,3,0.0
420370,2013,0.0,2,0.0
420370,2014,0.0,3,0.0
420370,2015,0.0,1,0.0
420370,2016,0.0,3,0.0
420370,2017,0.0,1,0.0
420370,2018,0.0,1,0.0
420380,2012,0.0,4,0.0
420380,2013,0.0,7,0.0
420380,2014,0.0,5,0.0
420380,2015,0.0,9,0.0
420380,2016,0.0,7,0.0
420380,2017,0.0,5,0.0
420380,2018,1.0,12,0.08333333333333333
420380,2019,0.0,6,0.0
420390,2012,0.0,6,0.0
420390,2013,0.0,1,0.0
420390,2014,0.0,1,0.0
420390,2015,0.0,3,0.0
420390,2016,0.0,1,0.0
420390,2017,0.0,5,0.0
420390,2018,0.0,3,0.0
420390,2019,0.0,1,0.0
420395,2012,0.0,5,0.0
420395,2014,0.0,1,0.0
420395,2015,0.0,4,0.0
420395,2016,0.0,4,0.0
420395,2017,0.0,3,0.0
420395,2018,0.0,5,0.0
420395,2019,0.0,6,0.0
420400,2013,0.0,3,0.0
420400,2015,0.0,2,0.0
420400,2016,0.0,2,0.0
420400,2017,0.0,2,0.0
420400,2019,0.0,1,0.0
420410,2012,0.0,1,0.0
420410,2013,0.0,1,0.0
420410,2015,0.0,1,0.0
420410,2017,0.0,1,0.0
420410,2019,0.0,2,0.0
420415,2018,0.0,3,0.0
420417,2012,0.0,1,0.0
420417,2019,0.0,1,0.0
420419,2012,0.0,1,0.0
420419,2014,0.0,1,0.0
420419,2015,0.0,2,0.0
420419,2017,0.0,1,0.0
420420,2012,0.0,33,0.0
420420,2013,0.0,24,0.0
420420,2014,0.0,19,0.0
420420,2015,0.0,32,0.0
420420,2016,0.0,38,0.0
420420,2017,0.0,34,0.0
420420,2018,1.0,23,0.043478260869565216
420420,2019,0.0,43,0.0
420425,2013,0.0,4,0.0
420425,2014,0.0,3,0.0
420425,2015,0.0,3,0.0
420425,2016,0.0,1,0.0
420425,2017,0.0,3,0.0
420425,2019,0.0,1,0.0
420430,2012,0.0,8,0.0
420430,2013,0.0,12,0.0
420430,2014,0.0,8,0.0
420430,2015,0.0,5,0.0
420430,2016,0.0,4,0.0
420430,2017,0.0,7,0.0
420430,2018,0.0,4,0.0
420430,2019,0.0,13,0.0
420435,2012,0.0,1,0.0
420435,2016,0.0,2,0.0
420435,2017,0.0,1,0.0
420435,2019,0.0,1,0.0
420440,2012,0.0,1,0.0
420440,2013,0.0,1,0.0
420440,2014,0.0,1,0.0
420440,2016,0.0,1,0.0
420440,2017,0.0,2,0.0
420445,2013,0.0,1,0.0
420450,2013,0.0,4,0.0
420450,2015,0.0,2,0.0
420450,2016,0.0,2,0.0
420450,2017,0.0,2,0.0
420455,2012,0.0,2,0.0
420455,2013,0.0,3,0.0
420455,2014,0.0,3,0.0
420455,2015,0.0,2,0.0
420455,2016,0.0,4,0.0
420455,2017,0.0,2,0.0
420455,2018,0.0,6,0.0
420455,2019,0.0,2,0.0
420460,2012,0.0,43,0.0
420460,2013,0.0,30,0.0
420460,2014,0.0,29,0.0
420460,2015,0.0,26,0.0
420460,2016,0.0,20,0.0
420460,2017,0.0,25,0.0
420460,2018,0.0,27,0.0
420460,2019,0.0,18,0.0
420470,2013,0.0,1,0.0
420470,2015,0.0,1,0.0
420470,2016,0.0,1,0.0
420470,2017,0.0,3,0.0
420470,2018,0.0,2,0.0
420475,2014,0.0,1,0.0
420475,2015,0.0,1,0.0
420475,2016,0.0,1,0.0
420480,2012,0.0,10,0.0
420480,2013,0.0,11,0.0
420480,2014,0.0,5,0.0
420480,2015,0.0,4,0.0
420480,2016,0.0,8,0.0
420480,2017,1.0,7,0.14285714285714285
420480,2018,0.0,7,0.0
420480,2019,0.0,4,0.0
420490,2015,0.0,1,0.0
420490,2017,0.0,4,0.0
420490,2018,0.0,1,0.0
420490,2019,0.0,2,0.0
420500,2012,0.0,1,0.0
420500,2013,0.0,3,0.0
420500,2014,0.0,2,0.0
420500,2015,0.0,4,0.0
420500,2017,0.0,2,0.0
420500,2018,0.0,2,0.0
420500,2019,0.0,1,0.0
420510,2013,0.0,1,0.0
420510,2014,0.0,2,0.0
420510,2017,0.0,4,0.0
420510,2019,0.0,1,0.0
420515,2013,0.0,1,0.0
420515,2016,0.0,1,0.0
420517,2012,0.0,2,0.0
420517,2013,0.0,1,0.0
420517,2017,0.0,1,0.0
420517,2019,0.0,2,0.0
420519,2012,0.0,1,0.0
420520,2012,0.0,2,0.0
420520,2013,0.0,1,0.0
420520,2014,0.0,1,0.0
420520,2015,0.0,1,0.0
420520,2016,0.0,1,0.0
420520,2017,0.0,2,0.0
420520,2019,0.0,2,0.0
420530,2013,0.0,2,0.0
420530,2016,0.0,2,0.0
420530,2017,0.0,2,0.0
420530,2018,0.0,1,0.0
420530,2019,0.0,3,0.0
420535,2015,0.0,1,0.0
420535,2019,0.0,1,0.0
420540,2012,0.0,48,0.0
420540,2013,0.0,29,0.0
420540,2014,0.0,61,0.0
420540,2015,0.0,42,0.0
420540,2016,0.0,31,0.0
420540,2017,0.0,44,0.0
420540,2018,0.0,43,0.0
420540,2019,0.0,32,0.0
420543,2013,0.0,1,0.0
420543,2016,0.0,1,0.0
420543,2017,0.0,1,0.0
420545,2012,0.0,2,0.0
420545,2013,0.0,7,0.0
420545,2014,0.0,4,0.0
420545,2015,0.0,3,0.0
420545,2016,0.0,2,0.0
420545,2017,0.0,2,0.0
420545,2018,0.0,6,0.0
420545,2019,0.0,2,0.0
420550,2012,0.0,4,0.0
420550,2013,0.0,4,0.0
420550,2014,0.0,6,0.0
420550,2016,0.0,5,0.0
420550,2017,0.0,7,0.0
420550,2018,0.0,5,0.0
420550,2019,0.0,4,0.0
420560,2012,0.0,1,0.0
420560,2017,0.0,1,0.0
420560,2018,0.0,1,0.0
420560,2019,0.0,1,0.0
420570,2012,0.0,4,0.0
420570,2013,0.0,2,0.0
420570,2015,0.0,1,0.0
420570,2016,0.0,1,0.0
420570,2017,0.0,3,0.0
420570,2018,0.0,3,0.0
420570,2019,0.0,3,0.0
420580,2012,0.0,5,0.0
420580,2013,0.0,1,0.0
420580,2014,0.0,2,0.0
420580,2017,0.0,2,0.0
420580,2018,0.0,6,0.0
420580,2019,0.0,3,0.0
420590,2012,0.0,11,0.0
420590,2013,0.0,11,0.0
420590,2014,0.0,8,0.0
420590,2015,0.0,13,0.0
420590,2016,0.0,12,0.0
420590,2017,0.0,4,0.0
420590,2018,0.0,7,0.0
420590,2019,0.0,9,0.0
420600,2012,0.0,2,0.0
420600,2013,0.0,1,0.0
420600,2016,0.0,3,0.0
420600,2017,0.0,1,0.0
420600,2018,0.0,1,0.0
420600,2019,0.0,2,0.0
420610,2013,0.0,1,0.0
420610,2016,0.0,3,0.0
420620,2012,0.0,1,0.0
420620,2013,0.0,3,0.0
420620,2015,0.0,2,0.0
420620,2016,0.0,1,0.0
420620,2017,0.0,3,0.0
420620,2019,0.0,2,0.0
420630,2013,0.0,3,0.0
420630,2014,0.0,1,0.0
420630,2015,0.0,5,0.0
420630,2016,0.0,3,0.0
420630,2017,0.0,4,0.0
420630,2018,0.0,6,0.0
420630,2019,0.0,3,0.0
420640,2013,0.0,2,0.0
420640,2014,0.0,2,0.0
420640,2015,0.0,2,0.0
420640,2017,0.0,1,0.0
420640,2018,0.0,1,0.0
420640,2019,0.0,1,0.0
420650,2012,0.0,4,0.0
420650,2013,0.0,3,0.0
420650,2014,0.0,3,0.0
420650,2015,0.0,4,0.0
420650,2016,0.0,4,0.0
420650,2017,0.0,6,0.0
420650,2018,0.0,3,0.0
420650,2019,0.0,3,0.0
420660,2012,0.0,2,0.0
420660,2016,0.0,1,0.0
420660,2017,0.0,2,0.0
420660,2018,0.0,1,0.0
420665,2013,0.0,3,0.0
420665,2014,0.0,1,0.0
420665,2015,0.0,1,0.0
420665,2018,0.0,2,0.0
420665,2019,0.0,1,0.0
420670,2012,0.0,1,0.0
420670,2013,0.0,5,0.0
420670,2014,0.0,2,0.0
420670,2015,0.0,2,0.0
420670,2016,0.0,2,0.0
420670,2017,0.0,2,0.0
420670,2018,0.0,3,0.0
420670,2019,0.0,2,0.0
420675,2016,0.0,1,0.0
420680,2012,0.0,1,0.0
420680,2013,0.0,1,0.0
420680,2015,0.0,1,0.0
420680,2016,0.0,1,0.0
420680,2018,0.0,1,0.0
420690,2012,0.0,4,0.0
420690,2013,0.0,2,0.0
420690,2014,0.0,7,0.0
420690,2015,0.0,1,0.0
420690,2016,0.0,2,0.0
420690,2017,0.0,4,0.0
420690,2018,0.0,3,0.0
420690,2019,0.0,1,0.0
420700,2012,0.0,8,0.0
420700,2013,0.0,10,0.0
420700,2014,0.0,6,0.0
420700,2015,0.0,8,0.0
420700,2016,0.0,4,0.0
420700,2017,0.0,9,0.0
420700,2018,0.0,8,0.0
420700,2019,0.0,5,0.0
420710,2012,0.0,4,0.0
420710,2013,0.0,1,0.0
420710,2014,0.0,2,0.0
420710,2015,0.0,3,0.0
420710,2016,0.0,1,0.0
420710,2017,0.0,1,0.0
420710,2019,0.0,1,0.0
420720,2012,0.0,1,0.0
420720,2015,0.0,1,0.0
420720,2016,0.0,1,0.0
420720,2017,0.0,2,0.0
420720,2018,0.0,2,0.0
420730,2012,0.0,1,0.0
420730,2013,0.0,8,0.0
420730,2014,0.0,8,0.0
420730,2015,0.0,5,0.0
420730,2016,0.0,3,0.0
420730,2017,0.0,6,0.0
420730,2018,0.0,11,0.0
420730,2019,0.0,2,0.0
420740,2013,0.0,2,0.0
420740,2014,0.0,1,0.0
420740,2018,0.0,1,0.0
420740,2019,0.0,2,0.0
420750,2012,0.0,5,0.0
420750,2013,0.0,10,0.0
420750,2014,0.0,12,0.0
420750,2015,0.0,8,0.0
420750,2016,0.0,8,0.0
420750,2017,0.0,4,0.0
420750,2018,0.0,9,0.0
420750,2019,0.0,4,0.0
420757,2013,0.0,1,0.0
420757,2015,0.0,1,0.0
420760,2012,0.0,3,0.0
420760,2017,0.0,1,0.0
420760,2018,0.0,1,0.0
420760,2019,0.0,1,0.0
420765,2014,0.0,2,0.0
420765,2016,0.0,1,0.0
420765,2018,0.0,2,0.0
420765,2019,0.0,1,0.0
420768,2012,0.0,2,0.0
420768,2014,0.0,2,0.0
420768,2015,0.0,5,0.0
420768,2016,0.0,2,0.0
420768,2018,0.0,1,0.0
420768,2019,0.0,3,0.0
420770,2015,0.0,2,0.0
420770,2016,0.0,1,0.0
420770,2017,0.0,3,0.0
420775,2014,0.0,1,0.0
420775,2015,0.0,2,0.0
420775,2016,0.0,1,0.0
420775,2018,0.0,1,0.0
420775,2019,0.0,1,0.0
420780,2012,0.0,1,0.0
420780,2015,0.0,2,0.0
420780,2017,0.0,1,0.0
420780,2018,0.0,2,0.0
420780,2019,0.0,1,0.0
420785,2018,0.0,2,0.0
420790,2012,0.0,1,0.0
420790,2014,0.0,2,0.0
420790,2015,0.0,1,0.0
420790,2017,0.0,1,0.0
420790,2018,0.0,2,0.0
420790,2019,0.0,2,0.0
420800,2012,0.0,1,0.0
420800,2014,0.0,1,0.0
420800,2016,0.0,1,0.0
420800,2018,0.0,1,0.0
420810,2013,0.0,3,0.0
420810,2014,0.0,3,0.0
420810,2015,0.0,1,0.0
420810,2016,0.0,4,0.0
420810,2017,0.0,4,0.0
420810,2018,0.0,2,0.0
420810,2019,0.0,1,0.0
420820,2012,0.0,38,0.0
420820,2013,0.0,45,0.0
420820,2014,0.0,30,0.0
420820,2015,0.0,48,0.0
420820,2016,0.0,32,0.0
420820,2017,0.0,27,0.0
420820,2018,0.0,43,0.0
420820,2019,0.0,25,0.0
420830,2012,0.0,8,0.0
420830,2013,0.0,5,0.0
420830,2014,0.0,12,0.0
420830,2015,0.0,13,0.0
420830,2016,0.0,8,0.0
420830,2017,0.0,11,0.0
420830,2018,0.0,12,0.0
420830,2019,0.0,11,0.0
420840,2012,0.0,2,0.0
420840,2013,0.0,1,0.0
420840,2014,0.0,2,0.0
420840,2015,0.0,1,0.0
420840,2016,0.0,1,0.0
420840,2018,0.0,6,0.0
420840,2019,0.0,1,0.0
420845,2012,0.0,3,0.0
420845,2013,0.0,1,0.0
420845,2014,0.0,2,0.0
420845,2015,0.0,4,0.0
420845,2016,0.0,3,0.0
420845,2017,0.0,2,0.0
420845,2018,0.0,4,0.0
420845,2019,0.0,2,0.0
420850,2012,0.0,3,0.0
420850,2013,0.0,5,0.0
420850,2014,0.0,4,0.0
420850,2015,0.0,3,0.0
420850,2017,0.0,4,0.0
420850,2018,0.0,3,0.0
420850,2019,0.0,8,0.0
420860,2018,0.0,1,0.0
420870,2012,0.0,1,0.0
420870,2013,0.0,1,0.0
420870,2016,0.0,2,0.0
420870,2018,0.0,1,0.0
420870,2019,0.0,2,0.0
420880,2012,0.0,2,0.0
420880,2013,0.0,1,0.0
420880,2014,0.0,3,0.0
420880,2017,0.0,3,0.0
420880,2018,0.0,2,0.0
420880,2019,0.0,3,0.0
420890,2012,0.0,10,0.0
420890,2013,0.0,23,0.0
420890,2014,0.0,18,0.0
420890,2015,0.0,28,0.0
420890,2016,0.0,25,0.0
420890,2017,0.0,19,0.0
420890,2018,0.0,28,0.0
420890,2019,0.0,11,0.0
420900,2012,0.0,4,0.0
420900,2013,0.0,4,0.0
420900,2014,0.0,4,0.0
420900,2015,0.0,4,0.0
420900,2016,0.0,6,0.0
420900,2017,0.0,2,0.0
420900,2018,0.0,2,0.0
420900,2019,0.0,3,0.0
420910,2012,0.0,59,0.0
420910,2013,0.0,65,0.0
420910,2014,0.0,61,0.0
420910,2015,0.0,81,0.0
420910,2016,0.0,41,0.0
420910,2017,0.0,71,0.0
420910,2018,0.0,64,0.0
420910,2019,0.0,59,0.0
420915,2014,0.0,1,0.0
420915,2015,0.0,1,0.0
420915,2017,0.0,1,0.0
420915,2019,0.0,1,0.0
420917,2017,0.0,1,0.0
420917,2018,0.0,1,0.0
420917,2019,0.0,1,0.0
420920,2015,0.0,1,0.0
420920,2016,0.0,1,0.0
420920,2018,0.0,1,0.0
420930,2012,0.0,24,0.0
420930,2013,0.0,20,0.0
420930,2014,0.0,22,0.0
420930,2015,0.0,23,0.0
420930,2016,0.0,26,0.0
420930,2017,0.0,27,0.0
420930,2018,0.0,23,0.0
420930,2019,0.0,35,0.0
420940,2012,0.0,8,0.0
420940,2013,0.0,3,0.0
420940,2014,0.0,4,0.0
420940,2015,0.0,5,0.0
420940,2016,0.0,5,0.0
420940,2017,0.0,2,0.0
420940,2018,0.0,2,0.0
420940,2019,0.0,5,0.0
420945,2012,0.0,1,0.0
420945,2014,0.0,1,0.0
420950,2012,0.0,1,0.0
420950,2013,0.0,2,0.0
420950,2014,0.0,1,0.0
420950,2015,0.0,1,0.0
420950,2018,0.0,1,0.0
420950,2019,0.0,1,0.0
420960,2012,0.0,2,0.0
420960,2015,0.0,2,0.0
420960,2016,0.0,2,0.0
420960,2017,0.0,1,0.0
420960,2018,0.0,3,0.0
420970,2013,0.0,1,0.0
420970,2014,0.0,4,0.0
420970,2015,0.0,2,0.0
420970,2016,0.0,4,0.0
420970,2018,0.0,2,0.0
420970,2019,0.0,5,0.0
420980,2017,0.0,1,0.0
420985,2014,0.0,2,0.0
420985,2017,0.0,1,0.0
420985,2019,0.0,1,0.0
420990,2012,0.0,3,0.0
420990,2013,0.0,2,0.0
420990,2014,0.0,2,0.0
420990,2015,0.0,1,0.0
420990,2016,0.0,1,0.0
420990,2017,0.0,3,0.0
420990,2018,0.0,1,0.0
420990,2019,0.0,4,0.0
421000,2012,0.0,1,0.0
421000,2013,0.0,2,0.0
421000,2015,0.0,1,0.0
421000,2016,0.0,2,0.0
421000,2017,0.0,1,0.0
421000,2018,0.0,2,0.0
421000,2019,0.0,3,0.0
421003,2019,0.0,2,0.0
421010,2012,0.0,7,0.0
421010,2013,0.0,3,0.0
421010,2014,0.0,6,0.0
421010,2015,0.0,5,0.0
421010,2016,0.0,4,0.0
421010,2017,0.0,6,0.0
421010,2018,0.0,9,0.0
421010,2019,0.0,6,0.0
421020,2012,0.0,1,0.0
421020,2017,0.0,2,0.0
421020,2018,0.0,1,0.0
421020,2019,0.0,1,0.0
421030,2012,0.0,1,0.0
421030,2018,0.0,1,0.0
421030,2019,0.0,1,0.0
421040,2012,0.0,3,0.0
421040,2013,0.0,1,0.0
421040,2014,0.0,3,0.0
421040,2015,0.0,2,0.0
421040,2016,0.0,1,0.0
421040,2017,0.0,1,0.0
421040,2018,0.0,2,0.0
421050,2012,0.0,3,0.0
421050,2013,0.0,4,0.0
421050,2014,0.0,1,0.0
421050,2015,0.0,2,0.0
421050,2016,0.0,3,0.0
421050,2018,0.0,3,0.0
421050,2019,0.0,5,0.0
421060,2012,0.0,2,0.0
421060,2013,0.0,3,0.0
421060,2014,0.0,2,0.0
421060,2016,0.0,1,0.0
421060,2017,0.0,2,0.0
421060,2018,0.0,1,0.0
421060,2019,0.0,2,0.0
421070,2012,0.0,1,0.0
421070,2017,0.0,2,0.0
421070,2018,0.0,2,0.0
421080,2012,0.0,2,0.0
421080,2013,0.0,1,0.0
421080,2014,0.0,1,0.0
421080,2016,0.0,1,0.0
421080,2017,0.0,1,0.0
421080,2018,0.0,1,0.0
421080,2019,0.0,1,0.0
421085,2016,0.0,1,0.0
421085,2019,0.0,1,0.0
421090,2016,0.0,2,0.0
421090,2017,0.0,1,0.0
421090,2019,0.0,1,0.0
421100,2014,0.0,1,0.0
421100,2016,0.0,2,0.0
421100,2017,0.0,2,0.0
421100,2018,0.0,3,0.0
421100,2019,0.0,2,0.0
421105,2012,0.0,1,0.0
421105,2013,0.0,2,0.0
421105,2016,0.0,2,0.0
421105,2018,0.0,2,0.0
421105,2019,0.0,2,0.0
421110,2012,0.0,3,0.0
421110,2013,0.0,4,0.0
421110,2015,0.0,2,0.0
421110,2016,0.0,1,0.0
421110,2017,0.0,1,0.0
421110,2018,0.0,3,0.0
421110,2019,0.0,4,0.0
421120,2012,0.0,3,0.0
421120,2013,0.0,2,0.0
421120,2014,0.0,4,0.0
421120,2015,0.0,4,0.0
421120,2016,0.0,4,0.0
421120,2017,0.0,2,0.0
421120,2019,0.0,1,0.0
421125,2012,0.0,1,0.0
421125,2013,0.0,1,0.0
421125,2014,0.0,1,0.0
421125,2016,0.0,1,0.0
421125,2017,0.0,1,0.0
421130,2012,0.0,20,0.0
421130,2013,0.0,13,0.0
421130,2014,0.0,21,0.0
421130,2015,0.0,14,0.0
421130,2016,0.0,8,0.0
421130,2017,1.0,19,0.05263157894736842
421130,2018,0.0,17,0.0
421130,2019,0.0,8,0.0
421140,2017,0.0,1,0.0
421140,2018,0.0,1,0.0
421140,2019,0.0,1,0.0
421145,2012,0.0,1,0.0
421145,2013,0.0,1,0.0
421145,2017,0.0,1,0.0
421145,2018,0.0,1,0.0
421150,2012,0.0,1,0.0
421150,2013,0.0,2,0.0
421150,2014,0.0,2,0.0
421150,2015,0.0,1,0.0
421150,2016,0.0,2,0.0
421150,2017,0.0,2,0.0
421150,2018,0.0,3,0.0
421150,2019,0.0,1,0.0
421160,2012,0.0,1,0.0
421160,2013,0.0,1,0.0
421160,2014,0.0,3,0.0
421160,2015,0.0,2,0.0
421160,2016,0.0,2,0.0
421160,2018,0.0,1,0.0
421165,2013,0.0,2,0.0
421165,2017,0.0,1,0.0
421170,2012,0.0,3,0.0
421170,2013,0.0,1,0.0
421170,2014,0.0,6,0.0
421170,2015,0.0,1,0.0
421170,2016,0.0,1,0.0
421170,2017,0.0,1,0.0
421170,2018,0.0,1,0.0
421170,2019,0.0,1,0.0
421175,2013,0.0,2,0.0
421175,2014,0.0,2,0.0
421175,2015,0.0,1,0.0
421175,2016,0.0,5,0.0
421175,2017,0.0,4,0.0
421175,2018,0.0,5,0.0
421175,2019,0.0,2,0.0
421180,2014,0.0,1,0.0
421180,2016,0.0,1,0.0
421180,2017,0.0,1,0.0
421185,2017,0.0,1,0.0
421185,2018,0.0,1,0.0
421185,2019,0.0,1,0.0
421187,2016,0.0,1,0.0
421190,2012,0.0,12,0.0
421190,2013,0.0,18,0.0
421190,2014,0.0,9,0.0
421190,2015,0.0,21,0.0
421190,2016,0.0,14,0.0
421190,2017,0.0,22,0.0
421190,2018,0.0,13,0.0
421190,2019,0.0,27,0.0
421200,2012,0.0,2,0.0
421200,2013,0.0,1,0.0
421200,2014,0.0,1,0.0
421200,2016,0.0,1,0.0
421200,2017,0.0,1,0.0
421200,2018,0.0,1,0.0
421200,2019,0.0,1,0.0
421205,2015,0.0,1,0.0
421210,2013,0.0,1,0.0
421210,2016,0.0,1,0.0
421210,2017,0.0,1,0.0
421210,2018,0.0,1,0.0
421220,2012,0.0,1,0.0
421220,2013,0.0,2,0.0
421220,2014,0.0,2,0.0
421220,2015,0.0,2,0.0
421220,2016,0.0,2,0.0
421220,2017,0.0,5,0.0
421220,2018,0.0,3,0.0
421220,2019,0.0,2,0.0
421223,2015,0.0,1,0.0
421223,2016,0.0,2,0.0
421223,2019,0.0,3,0.0
421225,2012,0.0,1,0.0
421225,2013,0.0,1,0.0
421225,2014,0.0,2,0.0
421225,2015,0.0,1,0.0
421225,2016,0.0,2,0.0
421225,2017,0.0,2,0.0
421225,2018,0.0,2,0.0
421225,2019,0.0,2,0.0
421227,2013,0.0,2,0.0
421227,2015,0.0,1,0.0
421227,2016,0.0,1,0.0
421227,2018,0.0,1,0.0
421227,2019,0.0,1,0.0
421230,2015,0.0,1,0.0
421230,2018,0.0,1,0.0
421230,2019,0.0,1,0.0
421250,2012,0.0,4,0.0
421250,2013,0.0,2,0.0
421250,2014,0.0,5,0.0
421250,2015,0.0,5,0.0
421250,2016,0.0,2,0.0
421250,2017,0.0,2,0.0
421250,2018,0.0,4,0.0
421265,2014,0.0,1,0.0
421265,2016,0.0,1,0.0
421265,2018,0.0,1,0.0
421265,2019,0.0,1,0.0
421270,2012,0.0,1,0.0
421270,2014,0.0,1,0.0
421270,2015,0.0,1,0.0
421270,2016,0.0,1,0.0
421270,2018,0.0,1,0.0
421280,2012,0.0,2,0.0
421280,2013,0.0,2,0.0
421280,2014,0.0,1,0.0
421280,2015,0.0,2,0.0
421280,2016,0.0,3,0.0
421280,2017,0.0,3,0.0
421280,2018,0.0,2,0.0
421280,2019,0.0,3,0.0
421290,2012,0.0,1,0.0
421290,2013,0.0,2,0.0
421290,2014,0.0,3,0.0
421290,2016,0.0,2,0.0
421290,2017,0.0,2,0.0
421290,2018,0.0,3,0.0
421290,2019,0.0,1,0.0
421300,2012,0.0,1,0.0
421300,2017,0.0,1,0.0
421310,2014,0.0,1,0.0
421310,2016,0.0,1,0.0
421310,2019,0.0,2,0.0
421315,2013,0.0,1,0.0
421315,2015,0.0,1,0.0
421320,2012,0.0,6,0.0
421320,2013,0.0,5,0.0
421320,2014,0.0,3,0.0
421320,2015,0.0,10,0.0
421320,2016,0.0,3,0.0
421320,2017,0.0,6,0.0
